id,aggression,offense,codemixed,tweet
4674,1,0,0,"Where is your concern for girls trying to avoid rape (which has tripled in the last two decades).
Where is your concern for religious women who need single sex spaces?
Where is your concern for women raped in prison by males?
Goodbye. "
260,1,0,0,"@USER am sure u have no idea what farmer's bill is about.only one section of people demonstrating since last few months. A farmer can not leave farm even for a day!!!! Do u want us to point issues of ur country? Unlike u, am well read n aware!! #FactCheck #IndiaTogether "
4854,2,1,0,"One of the best presidents?  Highest inflation in 40 years, totally unsecured OPEN borders, gas prices getting even higher because he shut down American production! He is responsible for killing 13 of our military & thousands due to fentanyl poisoning!  He’s loyal to China! "
6830,0,0,0,RR beating CSK in 2008 IPL Final 
3125,1,0,0,"ST have been kings of their forests .. their issues are different and you cannot compare them with SC.
Adivasi need education and programmes for upliftment since they remained in self isolation for long while the world progressed... dont mix this with ST oppression. "
6843,0,0,0,"No I mean the T20i series in England where he got 2 cheap scores and his entire IPL this year,it was way below par according to his high standards,that's the reason I agreed to ""ordinary"" performance,I've been a fan of Virat since very long,those low scores never suit him "
5726,0,0,0,Don’t worry about a little mild myocarditis heart inflammation you should be concerned however with cold/flu like symptoms. - the covid19 experts 
2487,2,0,0,"Except #370. Mostly all bad decisions. 
They have made themselves extremely busy destroying the economy. Lockdowns, Demonetisation, Vaccine Scarcity. Black Markets, Shortages. They're Bad People. Period. This is not Vajpayees BJP. "
4639,0,0,0,"As a Minister for Law, what's your opinion about release of convicted criminals of rape and murder. "
2136,1,1,0,"Organised Gold smuggling is another FACT which politicians do not want to accept  but a reality as we all know. Love jihad is also like this, a fact, which people in responsible positions don't want to accept. At this rate, that may also come to an end soon. "
4296,1,1,0,"You have no clue about what is mob lynching? If you want to know go and check how a SriLankan man got killed in Pakistan. And France event was legal because it was as per sharia, isn't it flat earth people? "
5083,1,0,0,"Everybody has a human right for innocence…..

He defended himself in 2005 and was cleared on all charges..

Yet people believe some Tv show, or proven false accusations.

When does the lynching stop….sounds like people just rather wanted him guilty. "
5686,0,0,0,Oh my I don't know which one I'd want more 
1733,0,0,0,"No bc it’s only for the purposes of MTP act. That means women can get abortion due to marital rape, but nothing will happen to the rapist "
2531,1,0,0,"Ohh, I should consider only note ban , forget about Covid, Global impacts, Ukraine conflict, currency manipulation by US etc. should consider only demonetisation. "
2715,0,0,0,"AG: It's certainly the wisdoms of parliament.. the act is enacted. 

Justice Bopanna: You may not be able to undo something.. but for the future whether such same kind of.. 

AG: So, would it be in advisory jurisdiction? #SupremeCourt #Demonetisation "
3144,1,0,0,It is true. Modi Govt should have given ample time to all the corrupt folks to salvage their black money and especially to the terrorist friends of lungi who had tons of counterfeit money #Demonetisation 
876,2,1,0,Or may be the Judge did not give any favourable judgement in favour of the THE WIRE and the other Lutyens. The plight of undertrials is going on for the last 50 yrs  and not one which came up just over the last 8yrs. Typical of the THE WIRE'S propaganda machine 
6964,0,0,0,"Then earn from reels. Bro, its just disregard. Imagine if they start demanding equal pay in women IPL too. This forced empowerment needs to be stopped. "
7218,0,0,0,Went to the good will and order myself a tea!! That's where it's at guys. I am officially retired. 
6300,0,0,0,"Yes..I understand, ""Muslims don't do any crime"" "
3456,0,0,0,"you aren't inundated with Judaism you're inundated with secularism. 
Collectivism and Judaism are incompatible, secular media culture is not Jewish culture. 
Jews are by no means a hegemony either. "
5546,2,0,0,Why are the migrants receiving better treatment than NYC’s homeless ? 
7143,0,0,0,Hope you will not name your women ipl team as Night Riders ;) 
2490,1,0,0,Reminded of the shifting goalposts of demonetisation. 
2188,0,0,0,"Hello my dear all of you
October,12/2022 is a historic day in the history of India. Supreme court of india going to hear the PLI  regarding Demonetisation in nov/2016. There are 54 petitioner. Most important is that this hearing is Live for general public on Television.
Enjoy. "
519,2,0,0,Background: The investigation started off with a claim of hurting religious sentiments but has been escalated to illegal reception of foreign funds. This is a common police tactic to prolong the jail time for political undertrials. 
4668,2,1,0,"The Genocidal Eritrean Regime, through its subordinates in Addis Ababa(Abiy Ahmed’s office), has reiterated its plans to take control of the entire #Tigray —rejecting calls for ceasefire. We all know what that means: Endless massacres, rape and looting—final phase of the Genocide. "
2218,1,1,0,what to do about this  Genocide . We should not allow Hindus to be converted and killed in the name of love Jihad ---which is nothing but suitcase marriages 
2682,0,0,0,"Justice Nazeer: We will take the cases one by one, and discard infructuous ones. 

Pulls up a petitioner-in-person for being argumentative, says, ""We will hear yours last"". #Demonetisation #SupremeCourtofIndia "
1656,0,0,0,Great moment for ISRO & India. Congratulations India 
1426,1,0,0,"Latest example is honey Singh divorce which include rape allegation. From both husband and FIL 
Marital rape will only add immediate arrest.. "
692,1,0,0,"When a city, real estate/urban development takes place defying geography, hydrology, environment/ecology, sustainability then these things happen. Netherlands floods but they build infrastructure that is in tune with reality. No offence but the issue here need deeper discussion. "
5026,2,1,0,"It SO angers me that black candidates too often (always?) seem either scared of white voters, to speak to and FOR black constituencies issues, needs& fears, like white cops point blank lynching black ppl OR they just sell out completely & kiss #Trump bigot ass. Too harsh? "
4619,2,1,0,a guy who can play striker that isn't a. 63 year old b. made of glass c. in jail for rape and d. better on the wing YES 
1690,0,0,0,"Something fundamentally wrong doesn't means one can be charged under rape. I am all against any kind of violence against women, but this marital rape law will be a disaster & will he misused. "
6049,1,1,0,"The Beat goes on. 

Marxist are in full control and they will destroy anyone.

Kanye is finished! "
4871,1,0,0,"And then this bought and owned POTUS doubles down on wasteful inflation boosting spending by giving away $400 Billion to college kids and deadbeats who won't payback the money they borrowed, and sticking working folks with the tab... "
