id,aggression,offense,codemixed,tweet
2019,0,1,1,Watching F.I.R movie ......just shocked how the movie openly promote #lovejihad .... in movie actor is muslim and his gf is bhramin hindu....mje ke bt ye h ke movie me dikhaya gya ke ldki muslim ldke ke piche pgl rhti h @USER @USER @USER 
2087,0,1,1,"Akele mein pyaar aur duniya ke saamne nafrat, kya ye love jihad hai ? "
4125,2,1,1,"2002 Gujarat dange
2016 Demonetisation
2020 CAA
2022 Farmers Protest

Lekin usko logo ki laashein girney se koi farak nahi pada. "
2737,0,0,1,Divan takes the court through the petitioner's compilation containing orders of the Supreme Court. #SupremeCourt #Demonetisation 
6594,0,0,1,. Bhai tereko jitna gaali bakna hai bak. Yahan bol. I'm enjoying your meltdown. Bas ek request hai. Don't hurt yourself in anyway. Tu mere liye matter karta hai bro. Godse Ji ke liye na sahi. Mere liye karta hai. 
4819,1,0,1,No....someone will have to explain JUST HOW republicans will make inflation much worse....general statement just do not cut it Jonny Boy. 
1026,1,0,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSBrokeIndia 
5110,1,0,1,"Do you consider Godse, a Traitor or a Patriot? If former, I sincerely apologize.

Kasim Rizvi was jailed when Sardar Patel was HM and released in 1957 on the condition that he leave the country. Please provide some proof that he returned to India after that, to accept your stmt. "
4884,2,0,1,"Nazis are lynching on UCT VC Professor Phakeng as they are doing to all incorruptible strong leaders. 

They did it Public protector Adv Mkhwebane, now it's VC Phakeng, tomorrow it will be Auditor General Maluleke "
400,2,1,1,"Bengal rejects Hindi Hindu Hindustan.
Bengal rejects communalism.
Bengal rejects farmer's bill.
Bengal rejects privatisation of national properties.
Bengal rejects NRC CAA NPR. 
Bengal rejects women harassment.
Bengal rejects love jihad.
Bengal rejects BJP. #NoVoteToBJP "
4135,2,1,1,"This bares your lack of English comprehension skills . There is difference between arrogating something to yourself which does not belong to you (Sardar Patel was against fake Hindutva radical thugs) and being arrogant.

Btw, I am from the Vedere Ramachandra Reddy family side. "
8165,0,0,1,Congretulation modi ji G 20 I proud of u sub Ranbir singh Rana Retd Indian Army 
426,2,1,1,"Rakesh tikait the terrorist of India.
I'm son of farmers I also know what this farmer's bill are.
What the hell are you doing tikait.
You're exposed Rakesh tikait. @USER Bill should not be taken back. They're doing whatever they want beating people. Such a shame tikait. "
3437,2,1,1,You are the one hating Hindus. I can see you are wrapped in layers of rotting onion called secularism! 
3152,2,1,1,@USER ati hai HM ke under aur baki aage aap samjh sakte ho ... Isliye koi karhwayi nahi ho rahi hai agr kisi muslim me bola hota to abhi tak UAPA lag gya hota 
274,1,0,1,"Jiss tarah international tweets ka reply de rahe ho 
Usi tarah farmer's bill bhi explain krdete to aaj ye condition he nhi aati!!! "
7101,0,0,1,"Raza is next Sunil Narine, I won’t be surprised to see him playing IPL next season "
1788,0,0,1,"(2)

लाइव लॉ में छपी रिपोर्ट के मुताबिक कोर्ट ने कहा कि मैरिटल रेप की सर्वाइवर औरतें अगर गर्भधारण करती हैं तो वे भी एमटीपी ऐक्ट के सेक्शन 3बी (ए) में वर्णित ""यौन उत्पीड़न या बलात्कार या अनाचार पीड़िता"" के दायरे में आएंगी। #MaritalRape #MTPA #AbortionLawIndia #FIIDailyEdit "
4499,0,0,1,The Fed must emulate the tactics of Volcker’s fight against inflation 
6603,1,0,1,पटाके छोड़े नहीं 
2603,0,1,1,Ghar wapasi mein aapka swagat hai 
4283,1,0,1,"First you look behind ur Modi Model of india.
Intolerance. How many are tortured. 
Not too far the disintegration of this nation built by Sardar Patel ji.. "
4710,0,0,1,"Pāli Word a Day 

puttaṃ — son, child #PaliWord #DalitYogi "
2031,1,1,1,Lol. There was a time when your ilk said demonetisation is the best thing that happened and there will be chips on ₹2000 note hailing one jhumlajeevi 
8223,1,0,1,"राष्ट्र की सुरक्षा से खिलवाड़ करने पर मीडिया पर कठोर कार्यवाही की जाए। मीडिया को सुरक्षा की जगह से ग्राउंड रिपोर्ट करने पर कठोरतम प्रतिबन्ध लगाया जाए। जैसी गलती मीडिया ने पुलवामा और मुंबई हमले के समय की थी,अगर वैसी वापस किसी भी हालत में न हो। @USER @USER @USER "
379,2,1,1,CAA abhi tak implementation nahi hua hai. Farmer's bill bhi implementation hoga kya pata? PCB aageya toh L lag jayega 
6464,1,1,1,"Our first PM Jawarharlal Nehru was Muslim as you and all in India know.Indira Gandhi and Rajiv Gandhi were also muslims.
AKJ Abdul Kalam ji was the President of India ,MMS a Sikh was the PM for two terms so what the hell r u yapping about. "
6247,0,0,1,"Hathras mdhe in the dark of the night ek mulila forcibly jalal gele tichya family la ghari bandist karun,…ashya kiti tari ghatna hotana yanche sentiments hurt hote nahit…
Rajasthan mdhe Dalit mulanvar attack jhala teva kiti protest kele yani ? Two days? "
7392,0,0,1,Gandhi ji ki Jay Hind Jay Bharat 
237,0,0,1,Flood Advisory issued September 09 at 4:29AM CDT until September 09 at 6:00AM CDT by NWS The National Weather Service in Austin/San Antonio has issued a * Urban and Small Stream Flood Advisory for... Blanco County in south central Texas... Burnet County in south central Texa… 
5843,0,0,1,I'LL STARE DIRECTLY AT THE SUN PART I'M SHAKIGN AND CRYING 
1867,0,0,1,जय हिन्द 
8174,0,0,1,nan 
7875,2,1,1,"Nehru kaam-chor tha, isliye Kashmir POK bana. Patel ji ke baare me aisa bolne se pehle sharm kar le. "
285,2,1,1,In 110 seconds @USER exposes the content behind the three Anti Farmer's Bill. No wonder BJP parliamentarians are shouting and disrupting the speech because RG has ripped their emperor apart. #HumDoHumareDoKiSarkar 
5078,1,0,1,"Valid question but please ask Rabri Devi too who had said convicted rapist of a dalit girl RJD MLA Rajballbh Yadav was innocent and was framed, his wife is now RJD MLA. "
1953,1,1,1,Love jihad ka bht acha kam kr rha h 
7026,0,0,1,G bilkul wo zamane gae ab sb teams ipl khel k kafi spin hitters and indian pitches k perfect players lai k ghoom rae hain….. this is not 2011 …. 
1569,0,0,1,Congratulations Sir ji Jai hind 
464,0,1,1,"#TripleTalaq : चर्चित मामले में कोर्ट ने सुनाया अहम फैसला, हर महीने देने होंगे 5000 रुपये
सैयद सलीमुद्दीन ने पत्नी सना खान को तीन तलाक दिया था। अदालत ने गुजारा भत्ता देने का आदेश दिया है। यह संभवतः #राजस्थान में तीन तलाक का पहला मामला है, जिसमें आदेश हुआ है। #RajasthanNews "
1786,0,0,1,"Toh poora bolo na. Rape ki baat ki hi nahi maine. Aur waise bhi marital rape ko bhi acknowledge kar diya court ne. Toh isme achha kya hain?

Men kaise prove karega ki woh innocent hain marital rape mein? "
2611,0,0,1,Demonetisation. 
2137,2,1,1,Tere najayaj baap amantullah khan karta hai love jihad usko bhool gaya be hyjde or fake id se baat mat kar Pakistan ki aulad. 
8052,2,0,1,"If organizations like PETA have a problem with this, tell them the people who work for them to fly like this bird into the air and work to protect the country. 
!!..National defense first..!! #IndianArmy #जयहिंद "
3076,2,1,1,he has to pay for it .. he burnt gandhis face in billion times over in the name of this cruel #demonetisation .. 
6515,1,0,1,"As far as I know, once a party wins mandate they chose their Prime Ministerial candidate. Why haven't Congress in all these years chose a Musl!m PM. 
On a side note, some people believe Jawahar Lal Nehru, Indira Gandhi & Rajiv Gandhi represented the religion. #RishiSunakPM "
8006,0,0,1,that's the spirit. 
5230,1,1,1,"Pick your fighter(s):

- Hinduism was invented 100 years ago

- ""Jai Shri Ram"" is a communal Hindu right-wing slogan

- ""Vande Mataram"" is a majoritarian anti-Islamic slogan

- Hijab is not a religious but a cultural practice

- Caste system has nothing to do with Hinduism "
2573,0,1,1,Jin kursiyon per abhi Kuchh log dikh rahe hain Rahul Gandhi Ji Ne Jo Bharat jodo Yatra Aarambh ki hai Gujarat mein pahunchne per Baki log Kuchh Yatra Mein sammilit hone wale Hain aur kursiyan Adhik Khali Hone Wali Hai BJP taiyari kar le ghar wapasi ki 
3821,0,0,1,"At the time of demonetisation, SC could have taken this as suo motu probe. "
2309,2,1,1,"Only d beginning. Effect of Demonetisation is on Economy. Add the insurmountable debt that this country has since accured. No one needs to be an Economist with a PHD degree from Harward to understand.
रूह कांपती है सर ये सोच के की आगे क्या होगा। ज्यादा से ज्यादा एक डेढ़ साल और। "
3816,0,0,1,"I support this hashtag
लगे रहो साथियों #आदिवासी_जनगणना_कॉलम_दो #जड़ावता_मांगे_रास्ता_निर्माण "
7706,1,1,1,இதில் உள்ள பெரிய பிரச்னை வேலை எடுத்துகொண்ட நேரம் சரியான திட்டமிடல் இல்லாதது மாற்று வழிகளை சரி செய்யாமல் ஒரே நேரத்தில் எல்லா இடத்திலும் கை வைத்தது மக்கள் மனதில் இன்றைய நிகழ்வே பெரிய கருப்புள்ளியாக  தோன்றும் 
1290,1,1,1,"Change name of Lok Sabha to Golwalkar sabha, Rajya Sabha to Savarkar Sabha, Rastrapati bhavan to RSS Bhavan, PM to King, HM to Mantri, Tri Wings to Mahasena, Constitution to Manu Darma Sastra, Election to Parivar... "
2782,0,0,1,"Chidambaram: 15.44 lakh crores demonetised...the-then AG said to the Court that we expect that 3 lakh crores will not be returned, added to Govts dividend, this later increased to 4 lakh crores...Ultimately, only 16000 crores was not returned #Demonetisation #SupremeCourtofIndia "
2577,0,0,1,One of the biggest experiments that has happened in world is Demonetisation in India.We still don’t know the accurate results. Digital assets don’t face such issue.Just that it needs encouragement & better taxes. #reducecryptotax #faircryptotax Day-251 #IndiaWantsCrypto @USER 
6488,2,1,1,"Haan. When Indira Gandhi did it,  you and your likes kissed her feet... Dogle aadmi saale. "
5215,0,1,1,Kisne bola diwali phatako ka tyohar hai ?? Ye Shri Ram ke ayodhya wapasi ka parv hai jisme diye jalakar aur mithai batkar manate hai. Ye to chinese logo ne apne fatake bechne ke liye isme ye daal diya tha jisko tum log tyohar manane Lage ho. Apne ghar pe diya jalao aur khushiya 
1895,0,0,1,200 villages of Bihar and UP to make them Open Defecation Free Zones #BanegaSwasthIndia 
6718,2,1,1,"Savarkar took Rs 60/month pension from English govt against serving them by betraying freedom movements. Quit India movement ko oppose kiya and Angrezo k liye bharti karne mei tak help ki. Mukhbiro ki party Gandhi, Bhagat singh ka naam na le toh hi better, inke karm iss layank ni "
374,0,0,1,Any individual who is morally supporting the farmer's Protest against the Decronian Farmer's protest Is an Indian PM should Re-apeal all the Farmer's bill's.. @USER @USER @USER @USER @USER @USER @USER @USER @USER 
8211,2,1,1,Ye to Indian ARMY ka Apman kar raha hai. Jahil Insan 
7843,0,0,1,"Well said...also Mahatma, Nehru and Congress are also our true history....do you agree? "
1955,0,1,1,Mai kisi ko nahi bologa bhej de Teri behan ko love jihad ka Pata nahi chalega 
2871,0,0,1,"Chidambaram: Govt 'advised' the RBI, when the latter is the monetary authority. It was not even a request.

Justice Nazeer: It should be the other way round... #Demonetisation #SupremeCourtofIndia "
4271,0,0,1,One of the best lessons that I have ever learned is: never be afraid to lose her. Living a life of paralyzing fear is not a life worth living. #MarriageStrike #BanMarriage #MaritalRape #LegalTerrorism #NyayPrayaas @USER 
1523,2,1,1,Aap bhi saath baithe they lagta hai....btw Pakistan is one of the few countries where polio is still prevalent....do you know how polio virus spreads ...through contaminated food n water...which is due to open defecation.... 
